,Slope ($\mu$m/y),Sample
3587,-0.4119411110877991,predicted scores
3588,-0.6826021075248718,predicted scores
3589,-0.8046014308929443,predicted scores
3590,-0.38543152809143066,predicted scores
3591,-1.2315256595611572,predicted scores
3592,-0.3083244264125824,predicted scores
3593,-0.2712438404560089,predicted scores
3594,-0.5015689134597778,predicted scores
3595,-0.3951338231563568,predicted scores
3596,-0.6666510105133057,predicted scores
3597,-0.9225194454193115,predicted scores
3598,-0.013843297958374023,predicted scores
3599,-0.8388673067092896,predicted scores
3600,-0.5611973404884338,predicted scores
3601,-0.8972802758216858,predicted scores
3602,-1.0327863693237305,predicted scores
3603,-0.24421051144599915,predicted scores
3604,-0.4449482262134552,predicted scores
3605,-0.496665358543396,predicted scores
3606,-1.90913724899292,predicted scores
3607,-0.6003918647766113,predicted scores
3608,-0.48302292823791504,predicted scores
3609,-0.43482041358947754,predicted scores
3610,-0.9556687474250793,predicted scores
3611,-0.6677255630493164,predicted scores
3612,-1.1351501941680908,predicted scores
3613,-0.6928620934486389,predicted scores
3614,-0.7285305261611938,predicted scores
3615,-0.35238587856292725,predicted scores
3616,-1.106142282485962,predicted scores
3617,-0.6421130299568176,predicted scores
3618,-0.2007533609867096,predicted scores
3619,-0.5109802484512329,predicted scores
3620,-0.9766440391540527,predicted scores
3621,-0.7312435507774353,predicted scores
3622,-0.5622932314872742,predicted scores
3623,-1.2230792045593262,predicted scores
3624,-0.9609967470169067,predicted scores
3625,-0.5904164910316467,predicted scores
3626,-0.5021112561225891,predicted scores
3627,-0.6142359375953674,predicted scores
3628,-1.074926733970642,predicted scores
3629,-0.20316055417060852,predicted scores
3630,-0.15067261457443237,predicted scores
3631,-0.25444748997688293,predicted scores
3632,-0.3438824415206909,predicted scores
3633,-1.0474694967269897,predicted scores
3634,-0.4452700912952423,predicted scores
3635,-0.36764776706695557,predicted scores
3636,-0.30563533306121826,predicted scores
3637,-1.3388385772705078,predicted scores
3638,-0.5864363312721252,predicted scores
3639,-0.26023977994918823,predicted scores
3640,-0.7180145382881165,predicted scores
3641,-0.47683292627334595,predicted scores
3642,-1.1134727001190186,predicted scores
3643,-0.13942772150039673,predicted scores
3644,-1.018088936805725,predicted scores
3645,-0.6706106066703796,predicted scores
3646,-0.3613387644290924,predicted scores
3647,-1.10575270652771,predicted scores
3648,-0.83819580078125,predicted scores
3649,-0.6371909379959106,predicted scores
3650,-0.5787140130996704,predicted scores
3651,-0.3025231659412384,predicted scores
3652,-0.8861650228500366,predicted scores
3653,-0.681043267250061,predicted scores
3654,-0.38224348425865173,predicted scores
3655,-0.10649499297142029,predicted scores
3656,-0.7942970991134644,predicted scores
3657,-0.8210599422454834,predicted scores
3658,-0.5631990432739258,predicted scores
3659,-0.5406433939933777,predicted scores
3660,-0.6211210489273071,predicted scores
3661,-0.0010815858840942383,predicted scores
3662,-0.8166369199752808,predicted scores
3663,-0.42206496000289917,predicted scores
3664,-0.6610842943191528,predicted scores
3665,-0.49185818433761597,predicted scores
3666,-1.9392683506011963,predicted scores
3667,-0.5654670000076294,predicted scores
3668,-0.5858302116394043,predicted scores
3669,-0.7208975553512573,predicted scores
3670,-0.8081607818603516,predicted scores
3671,-0.08835458755493164,predicted scores
3672,-0.2741136848926544,predicted scores
3673,0.7007238268852234,predicted scores
3674,-0.9933463335037231,predicted scores
3675,-0.13045600056648254,predicted scores
3676,-0.35200560092926025,predicted scores
3677,-0.6711604595184326,predicted scores
3678,-0.4528560936450958,predicted scores
3679,-0.7820563316345215,predicted scores
3680,0.05963611602783203,predicted scores
3681,-0.35151761770248413,predicted scores
3682,-0.8725631237030029,predicted scores
3683,-0.791548490524292,predicted scores
3684,-0.6733613610267639,predicted scores
3685,-0.627406120300293,predicted scores
3686,-0.649093747138977,predicted scores
3687,-0.6874606013298035,predicted scores
3688,-0.25610706210136414,predicted scores
3689,-0.4170719087123871,predicted scores
3690,0.19239646196365356,predicted scores
3691,0.07045906782150269,predicted scores
3692,-0.5422037243843079,predicted scores
3693,-0.38441556692123413,predicted scores
3694,0.1462552547454834,predicted scores
3695,-0.7488700747489929,predicted scores
3696,-0.8029155731201172,predicted scores
3697,0.03603208065032959,predicted scores
3698,-0.5356673002243042,predicted scores
3699,-0.6807397603988647,predicted scores
3700,-1.1030970811843872,predicted scores
3701,-0.5145779252052307,predicted scores
3702,-0.6005409359931946,predicted scores
3703,-0.577262282371521,predicted scores
3704,-1.0176221132278442,predicted scores
3705,-0.47596263885498047,predicted scores
3706,-0.946408748626709,predicted scores
3707,-0.7953987121582031,predicted scores
3708,-0.24375802278518677,predicted scores
3709,-0.7913092374801636,predicted scores
3710,-0.2972378432750702,predicted scores
3711,-0.1464238166809082,predicted scores
3712,-0.3018239140510559,predicted scores
3713,-0.7013779282569885,predicted scores
3714,-0.9172855615615845,predicted scores
3715,-0.8170187473297119,predicted scores
3716,-0.45233744382858276,predicted scores
3717,-0.9476730823516846,predicted scores
3718,-0.9803686738014221,predicted scores
3719,-0.5793825387954712,predicted scores
3720,-0.2652566730976105,predicted scores
3721,-0.8050090670585632,predicted scores
3722,-0.16506826877593994,predicted scores
3723,-1.1927146911621094,predicted scores
3724,-0.3747364580631256,predicted scores
3725,-0.6417554020881653,predicted scores
3726,-1.3085174560546875,predicted scores
3727,-1.0515187978744507,predicted scores
3728,-0.5126692652702332,predicted scores
3729,-0.5202386379241943,predicted scores
3730,-0.5024508833885193,predicted scores
3731,-0.6861191987991333,predicted scores
3732,-0.6367842555046082,predicted scores
3733,-0.335317999124527,predicted scores
3734,-0.5918717384338379,predicted scores
3735,-0.35475772619247437,predicted scores
3736,-1.276629090309143,predicted scores
3737,-0.6457578539848328,predicted scores
3738,-0.9340075254440308,predicted scores
3739,-0.6430139541625977,predicted scores
3740,-0.738169252872467,predicted scores
3741,-1.151431679725647,predicted scores
3742,-1.099341630935669,predicted scores
3743,-0.527700662612915,predicted scores
3744,-1.4804046154022217,predicted scores
3745,-0.7553292512893677,predicted scores
3746,0.40024667978286743,predicted scores
3747,-0.5945955514907837,predicted scores
3748,-0.6892099380493164,predicted scores
3749,-0.336061030626297,predicted scores
3750,-0.5946029424667358,predicted scores
3751,-0.5605189800262451,predicted scores
3752,-0.9047937393188477,predicted scores
3753,-0.8504217267036438,predicted scores
3754,-0.5291329622268677,predicted scores
3755,-0.6885020136833191,predicted scores
3756,-0.6020532846450806,predicted scores
3757,-0.15158647298812866,predicted scores
3758,-0.5135496854782104,predicted scores
3759,-0.8848857283592224,predicted scores
3760,-1.2792131900787354,predicted scores
3761,-0.9073060750961304,predicted scores
3762,-0.24258920550346375,predicted scores
3763,-0.5223077535629272,predicted scores
3764,-0.28164535760879517,predicted scores
3765,-0.4715258479118347,predicted scores
3766,-0.7636556029319763,predicted scores
3767,-0.6758444309234619,predicted scores
3768,-0.18594178557395935,predicted scores
3769,-0.7142446041107178,predicted scores
3770,-0.5337027311325073,predicted scores
3771,-0.8831201791763306,predicted scores
3772,-0.49689775705337524,predicted scores
3773,-0.5513573884963989,predicted scores
3774,-0.3432371914386749,predicted scores
3775,-0.4003620445728302,predicted scores
3776,-0.374916672706604,predicted scores
3777,-1.0477882623672485,predicted scores
3778,-1.3072521686553955,predicted scores
3779,-0.8153141736984253,predicted scores
3780,-0.4116061329841614,predicted scores
3781,-0.7517969608306885,predicted scores
3782,-0.299542099237442,predicted scores
3783,-0.7989614605903625,predicted scores
3784,-0.3594629764556885,predicted scores
3785,-0.6392816305160522,predicted scores
3786,-0.39394283294677734,predicted scores
3787,-1.5186735391616821,predicted scores
3788,-0.20658516883850098,predicted scores
3789,0.4395063519477844,predicted scores
3790,-0.5873917937278748,predicted scores
3791,-0.8330807089805603,predicted scores
3792,-0.8613085746765137,predicted scores
3793,0.20499515533447266,predicted scores
3794,0.05336427688598633,predicted scores
3795,-0.5470088124275208,predicted scores
3796,-0.4146917164325714,predicted scores
3797,-0.5009247660636902,predicted scores
3798,-0.7084311246871948,predicted scores
3799,-0.4960012435913086,predicted scores
3800,-0.5013914704322815,predicted scores
3801,-0.5219707489013672,predicted scores
3802,-0.5685020089149475,predicted scores
3803,-0.2996155917644501,predicted scores
3804,-0.7877627611160278,predicted scores
3805,-1.225829839706421,predicted scores
3806,-1.0541934967041016,predicted scores
3807,-0.8808924555778503,predicted scores
3808,-0.3392114043235779,predicted scores
3809,-0.6622223854064941,predicted scores
3810,-0.6617612838745117,predicted scores
3811,-0.6497280597686768,predicted scores
3812,-1.1043462753295898,predicted scores
3813,0.3146975636482239,predicted scores
3814,-0.5915097594261169,predicted scores
3815,-0.6729103326797485,predicted scores
3816,-0.6286687254905701,predicted scores
3817,-1.6616086959838867,predicted scores
3818,-0.6475358605384827,predicted scores
3819,-1.0510385036468506,predicted scores
3820,-0.4311918020248413,predicted scores
3821,-0.5401270985603333,predicted scores
3822,-0.953677773475647,predicted scores
3823,-1.0969189405441284,predicted scores
3824,-0.5907358527183533,predicted scores
3825,-1.242659091949463,predicted scores
3826,-1.7225301265716553,predicted scores
3827,-0.6699328422546387,predicted scores
3828,-0.9339625835418701,predicted scores
3829,-0.2890437841415405,predicted scores
3830,-0.8185516595840454,predicted scores
3831,-0.4350002408027649,predicted scores
3832,-0.7309318780899048,predicted scores
3833,-0.5888104438781738,predicted scores
3834,-1.3929097652435303,predicted scores
3835,0.091899573802948,predicted scores
3836,-1.1671655178070068,predicted scores
3837,-0.2812958061695099,predicted scores
3838,-0.385626882314682,predicted scores
3839,-0.982059895992279,predicted scores
3840,-0.3260746896266937,predicted scores
3841,-0.5311184525489807,predicted scores
3842,-0.19056689739227295,predicted scores
3843,-1.0638954639434814,predicted scores
3844,-0.7149718999862671,predicted scores
3845,-0.868646502494812,predicted scores
3846,-0.2605358958244324,predicted scores
3847,-0.4888915419578552,predicted scores
3848,-0.25602295994758606,predicted scores
3849,-0.717204213142395,predicted scores
3850,-0.6069496273994446,predicted scores
3851,-0.594826340675354,predicted scores
3852,-0.7331475615501404,predicted scores
3853,-0.673583447933197,predicted scores
3854,-0.61180579662323,predicted scores
3855,-0.039251089096069336,predicted scores
3856,-0.282010555267334,predicted scores
3857,-0.025670766830444336,predicted scores
3858,-0.19472596049308777,predicted scores
3859,-0.45308229327201843,predicted scores
3860,-0.4539267420768738,predicted scores
3861,-0.9802383184432983,predicted scores
3862,-0.6510211229324341,predicted scores
3863,-0.8934962749481201,predicted scores
3864,-0.6344130635261536,predicted scores
3865,-0.36996766924858093,predicted scores
3866,-0.7753328084945679,predicted scores
3867,-0.4180120825767517,predicted scores
3868,-0.8637514114379883,predicted scores
3869,-0.6060305237770081,predicted scores
3870,-0.3823901414871216,predicted scores
3871,-0.6461001634597778,predicted scores
3872,-0.20906677842140198,predicted scores
3873,-1.0245903730392456,predicted scores
3874,-0.6310451626777649,predicted scores
3875,-1.2480833530426025,predicted scores
3876,-0.23962566256523132,predicted scores
3877,-0.5817409157752991,predicted scores
3878,-0.49962425231933594,predicted scores
3879,-0.415012001991272,predicted scores
3880,-0.45065566897392273,predicted scores
3881,-1.04648756980896,predicted scores
3882,-0.1894586682319641,predicted scores
3883,-0.3126380145549774,predicted scores
3884,-0.7581435441970825,predicted scores
3885,-1.081455111503601,predicted scores
3886,-0.07345646619796753,predicted scores
3887,-0.5799546241760254,predicted scores
3888,-0.4490758776664734,predicted scores
3889,-0.5822261571884155,predicted scores
3890,-0.9342231750488281,predicted scores
3891,-0.7756117582321167,predicted scores
3892,-0.4942118227481842,predicted scores
3893,-0.9237373471260071,predicted scores
3894,-0.701973557472229,predicted scores
3895,-0.6303843259811401,predicted scores
3896,-0.9804004430770874,predicted scores
3897,-0.3740590810775757,predicted scores
3898,-0.6919972896575928,predicted scores
3899,-0.6093674898147583,predicted scores
3900,-0.8563481569290161,predicted scores
3901,-0.6656438112258911,predicted scores
3902,-0.40634971857070923,predicted scores
3903,-0.5947641730308533,predicted scores
3904,-0.6999983787536621,predicted scores
3905,-0.49656403064727783,predicted scores
3906,-0.5864009857177734,predicted scores
3907,-1.5871410369873047,predicted scores
3908,-1.2671797275543213,predicted scores
3909,-0.20583882927894592,predicted scores
3910,-0.5578826069831848,predicted scores
3911,-0.5590742826461792,predicted scores
3912,-0.5689011216163635,predicted scores
3913,-0.6305054426193237,predicted scores
3914,-0.5768025517463684,predicted scores
3915,-0.4814530611038208,predicted scores
3916,-0.7698598504066467,predicted scores
3917,-0.07904976606369019,predicted scores
3918,-0.6499068737030029,predicted scores
3919,-0.5468670725822449,predicted scores
3920,0.0721125602722168,predicted scores
3921,-0.49357450008392334,predicted scores
3922,-0.5793797969818115,predicted scores
3923,-0.7894536256790161,predicted scores
3924,-0.12926161289215088,predicted scores
3925,-0.5964571237564087,predicted scores
3926,-0.9057239294052124,predicted scores
3927,-1.0372939109802246,predicted scores
3928,-0.6609076857566833,predicted scores
3929,-0.6537498235702515,predicted scores
3930,0.49650758504867554,predicted scores
3931,-0.7310097813606262,predicted scores
3932,-0.6273559331893921,predicted scores
3933,-0.6297991275787354,predicted scores
3934,-0.8576379418373108,predicted scores
3935,-0.643024206161499,predicted scores
3936,-0.6713988780975342,predicted scores
3937,-0.373420774936676,predicted scores
3938,-0.24801766872406006,predicted scores
3939,-0.3648717999458313,predicted scores
3940,0.04087996482849121,predicted scores
3941,-0.6088188290596008,predicted scores
3942,-0.5641286969184875,predicted scores
3943,-0.021041572093963623,predicted scores
3944,-0.6338384747505188,predicted scores
3945,-0.5497925281524658,predicted scores
3946,-0.47934722900390625,predicted scores
3947,-0.15485087037086487,predicted scores
3948,-0.868614912033081,predicted scores
3949,-0.5035429000854492,predicted scores
3950,-1.4805841445922852,predicted scores
3951,-0.5583679676055908,predicted scores
3952,-0.4224226176738739,predicted scores
3953,-0.9514315724372864,predicted scores
3954,-1.1134827136993408,predicted scores
3955,-0.6448776125907898,predicted scores
3956,-0.36123132705688477,predicted scores
3957,-0.3742806911468506,predicted scores
3958,-0.5576929450035095,predicted scores
3959,-0.5123540163040161,predicted scores
3960,-0.7318686246871948,predicted scores
3961,-0.8656545281410217,predicted scores
3962,-0.6336095333099365,predicted scores
3963,-0.9426386952400208,predicted scores
3964,-0.9698202610015869,predicted scores
3965,-1.7722196578979492,predicted scores
3966,-0.36686575412750244,predicted scores
3967,-1.3243370056152344,predicted scores
3968,-0.27386024594306946,predicted scores
3969,-1.0525312423706055,predicted scores
3970,-0.22894850373268127,predicted scores
3971,-0.5179782509803772,predicted scores
3972,-1.0601592063903809,predicted scores
3973,-0.6217432618141174,predicted scores
3974,-0.4884532690048218,predicted scores
3975,-0.929085373878479,predicted scores
3976,-0.800153374671936,predicted scores
3977,-1.8830013275146484,predicted scores
3978,-0.34900906682014465,predicted scores
3979,0.8123332858085632,predicted scores
3980,-0.7884668111801147,predicted scores
3981,-1.3227219581604004,predicted scores
3982,-0.41519972681999207,predicted scores
3983,-0.5989200472831726,predicted scores
3984,-1.0046099424362183,predicted scores
3985,-0.8719221949577332,predicted scores
3986,0.3967805504798889,predicted scores
3987,-0.4381371736526489,predicted scores
3988,-0.9309062957763672,predicted scores
3989,0.5588433146476746,predicted scores
3990,-0.4912666380405426,predicted scores
3991,-0.6578412055969238,predicted scores
3992,-0.6270290613174438,predicted scores
3993,-0.34033313393592834,predicted scores
3994,-0.5259479284286499,predicted scores
3995,-0.5493742823600769,predicted scores
3996,-0.5602294206619263,predicted scores
3997,-0.7661887407302856,predicted scores
3998,-0.36804598569869995,predicted scores
3999,-0.41013604402542114,predicted scores
4000,-0.5624223351478577,predicted scores
4001,-0.3924582600593567,predicted scores
4002,-0.5625064373016357,predicted scores
4003,-0.019045650959014893,predicted scores
4004,-0.13388103246688843,predicted scores
4005,-0.5143584609031677,predicted scores
4006,-0.7701569199562073,predicted scores
4007,-0.5779361724853516,predicted scores
4008,-0.5405009984970093,predicted scores
4009,-0.6521755456924438,predicted scores
4010,-0.7355753779411316,predicted scores
4011,-0.46458545327186584,predicted scores
4012,-0.8632304072380066,predicted scores
4013,-1.3317289352416992,predicted scores
4014,-0.39430761337280273,predicted scores
4015,-0.29416289925575256,predicted scores
4016,-0.4836665391921997,predicted scores
4017,-0.5326399803161621,predicted scores
4018,-0.9174553155899048,predicted scores
4019,-0.5326135754585266,predicted scores
4020,-1.2553215026855469,predicted scores
4021,-0.439939022064209,predicted scores
4022,-1.1811203956604004,predicted scores
4023,-0.7077845335006714,predicted scores
4024,-0.6883278489112854,predicted scores
4025,-0.8694435358047485,predicted scores
4026,-1.9045982360839844,predicted scores
4027,-0.7081466317176819,predicted scores
4028,-0.8638828992843628,predicted scores
4029,-0.4372907280921936,predicted scores
4030,-0.5407551527023315,predicted scores
4031,-0.6262009739875793,predicted scores
4032,-0.3283892869949341,predicted scores
4033,-0.6718801856040955,predicted scores
4034,-0.6431136727333069,predicted scores
4035,-0.18109983205795288,predicted scores
4036,-0.11122992634773254,predicted scores
4037,-0.5792620182037354,predicted scores
4038,-0.17876997590065002,predicted scores
4039,-1.148763656616211,predicted scores
4040,-0.43346765637397766,predicted scores
4041,-0.6364684104919434,predicted scores
4042,-0.6344088315963745,predicted scores
4043,-0.5375580787658691,predicted scores
4044,-0.9642817974090576,predicted scores
4045,-0.5024128556251526,predicted scores
4046,-0.40374112129211426,predicted scores
4047,-0.27942708134651184,predicted scores
4048,-0.7388406991958618,predicted scores
4049,-0.6934476494789124,predicted scores
4050,-0.6537248492240906,predicted scores
4051,-0.9588886499404907,predicted scores
4052,-0.7011804580688477,predicted scores
4053,-0.21128711104393005,predicted scores
4054,-0.32744935154914856,predicted scores
4055,-1.0904936790466309,predicted scores
4056,-0.7597916722297668,predicted scores
4057,-0.5039300918579102,predicted scores
4058,-0.45700013637542725,predicted scores
4059,-0.6765236258506775,predicted scores
4060,-1.0253260135650635,predicted scores
4061,-0.8687938451766968,predicted scores
4062,-0.9540252685546875,predicted scores
4063,-0.48405972123146057,predicted scores
4064,-0.13654965162277222,predicted scores
4065,0.25057488679885864,predicted scores
4066,-0.3562469482421875,predicted scores
4067,-0.6852828860282898,predicted scores
4068,-1.0135754346847534,predicted scores
4069,-0.5464393496513367,predicted scores
4070,-0.5381807088851929,predicted scores
4071,-0.4053664803504944,predicted scores
4072,-0.7460626363754272,predicted scores
4073,-0.04093724489212036,predicted scores
4074,-0.5659335255622864,predicted scores
4075,0.19303035736083984,predicted scores
4076,-0.7060597538948059,predicted scores
4077,-0.5298071503639221,predicted scores
4078,0.4813306927680969,predicted scores
4079,-0.09776222705841064,predicted scores
4080,-0.6025117039680481,predicted scores
4081,-0.4674142301082611,predicted scores
4082,-0.5986493825912476,predicted scores
4083,-0.7469726800918579,predicted scores
4084,-0.3828502893447876,predicted scores
4085,-1.1628916263580322,predicted scores
4086,-0.30029916763305664,predicted scores
4087,-0.3843494653701782,predicted scores
4088,-0.6468166708946228,predicted scores
4089,-0.4075911045074463,predicted scores
4090,-0.5617169737815857,predicted scores
4091,-0.8227971792221069,predicted scores
4092,-1.6188116073608398,predicted scores
4093,-0.533361554145813,predicted scores
4094,-0.5296996235847473,predicted scores
4095,-0.2418651580810547,predicted scores
4096,-0.3328225612640381,predicted scores
4097,-0.7548843026161194,predicted scores
4098,-0.3760606050491333,predicted scores
4099,-0.509080171585083,predicted scores
4100,-0.6399986147880554,predicted scores
4101,-0.5260370373725891,predicted scores
4102,-0.6405029296875,predicted scores
4103,-0.5345757007598877,predicted scores
4104,-0.8305035829544067,predicted scores
4105,-0.7767460346221924,predicted scores
4106,-0.07491201162338257,predicted scores
4107,-0.4689532518386841,predicted scores
4108,-1.0561131238937378,predicted scores
4109,-0.1280508041381836,predicted scores
4110,-0.926532506942749,predicted scores
4111,-0.5257340669631958,predicted scores
4112,-1.3521807193756104,predicted scores
4113,-0.8980400562286377,predicted scores
4114,-0.718941867351532,predicted scores
4115,0.05055052042007446,predicted scores
4116,-1.0489486455917358,predicted scores
4117,-0.5018102526664734,predicted scores
4118,-0.6425488591194153,predicted scores
4119,-0.9086847305297852,predicted scores
4120,-1.1058332920074463,predicted scores
4121,-0.8358098864555359,predicted scores
4122,-0.5190791487693787,predicted scores
4123,-0.6583466529846191,predicted scores
4124,-1.093170166015625,predicted scores
4125,-0.7575235962867737,predicted scores
4126,-0.5984387397766113,predicted scores
4127,-0.6806580424308777,predicted scores
4128,-0.9145760536193848,predicted scores
4129,-0.5084113478660583,predicted scores
4130,-0.849562406539917,predicted scores
4131,-0.12139308452606201,predicted scores
4132,-0.387376993894577,predicted scores
4133,-0.8420276641845703,predicted scores
4134,-0.47637513279914856,predicted scores
4135,-0.042254626750946045,predicted scores
4136,-0.6559087634086609,predicted scores
4137,-0.5655034780502319,predicted scores
4138,-0.7548160552978516,predicted scores
4139,-0.488680899143219,predicted scores
4140,-1.147171974182129,predicted scores
4141,-0.16601532697677612,predicted scores
4142,-0.7509757280349731,predicted scores
4143,-0.4184083342552185,predicted scores
4144,-1.0834853649139404,predicted scores
4145,-0.5737439393997192,predicted scores
4146,-0.3819604218006134,predicted scores
4147,-0.29238927364349365,predicted scores
4148,-0.39775779843330383,predicted scores
4149,-0.3098183870315552,predicted scores
4150,-1.0904673337936401,predicted scores
4151,-1.6998684406280518,predicted scores
4152,-0.34199151396751404,predicted scores
4153,-0.5957383513450623,predicted scores
4154,-0.3463571071624756,predicted scores
4155,-0.3742627203464508,predicted scores
4156,-0.3838594853878021,predicted scores
4157,-0.5387411117553711,predicted scores
4158,-0.6058577299118042,predicted scores
4159,-1.0250110626220703,predicted scores
4160,-1.2616667747497559,predicted scores
4161,-0.5980534553527832,predicted scores
4162,-0.19204267859458923,predicted scores
4163,-0.38465893268585205,predicted scores
4164,-0.4467025399208069,predicted scores
4165,-0.356742799282074,predicted scores
4166,-0.4676602780818939,predicted scores
4167,-0.12922653555870056,predicted scores
4168,-0.6954300403594971,predicted scores
4169,-0.32170701026916504,predicted scores
4170,-0.8858456015586853,predicted scores
4171,-0.8450196981430054,predicted scores
4172,-0.8963832855224609,predicted scores
4173,-0.20597398281097412,predicted scores
4174,-0.478431761264801,predicted scores
4175,-1.8294458389282227,predicted scores
4176,-0.769047737121582,predicted scores
4177,-1.0667917728424072,predicted scores
4178,-1.043357253074646,predicted scores
4179,-0.7680685520172119,predicted scores
4180,-0.9110769629478455,predicted scores
4181,-0.5427660942077637,predicted scores
4182,-0.2740783393383026,predicted scores
4183,-1.1548689603805542,predicted scores
4184,-0.5809755325317383,predicted scores
4185,-1.1083850860595703,predicted scores
4186,-0.35312122106552124,predicted scores
4187,-0.584364116191864,predicted scores
4188,-0.6100947856903076,predicted scores
4189,-1.5810675621032715,predicted scores
4190,-0.8716408610343933,predicted scores
4191,-0.5535416007041931,predicted scores
4192,-0.7495503425598145,predicted scores
4193,-0.36138707399368286,predicted scores
4194,-0.9845176935195923,predicted scores
4195,-1.0635617971420288,predicted scores
4196,-0.4478708505630493,predicted scores
4197,-0.2109047770500183,predicted scores
4198,-0.39497750997543335,predicted scores
4199,-0.1088666021823883,predicted scores
4200,-0.46239763498306274,predicted scores
4201,-0.5644118189811707,predicted scores
4202,-1.0377600193023682,predicted scores
4203,-0.8239047527313232,predicted scores
4204,-0.6254502534866333,predicted scores
4205,-0.3898094594478607,predicted scores
4206,-0.2672361135482788,predicted scores
4207,-0.5593798756599426,predicted scores
4208,-0.49087077379226685,predicted scores
4209,-0.9200910925865173,predicted scores
4210,-0.5038726329803467,predicted scores
4211,-0.38581568002700806,predicted scores
4212,-0.2892427146434784,predicted scores
4213,-0.8238676190376282,predicted scores
4214,-0.8815925121307373,predicted scores
4215,-0.06161397695541382,predicted scores
4216,-1.528321623802185,predicted scores
4217,-0.3953390121459961,predicted scores
4218,-0.8112928867340088,predicted scores
4219,-0.5261877179145813,predicted scores
4220,-0.8782588243484497,predicted scores
4221,-0.9364897608757019,predicted scores
4222,-0.33316779136657715,predicted scores
4223,-0.589404284954071,predicted scores
4224,-0.46251437067985535,predicted scores
4225,0.6408647894859314,predicted scores
4226,-0.3179433345794678,predicted scores
4227,-0.4010803997516632,predicted scores
4228,-1.2467899322509766,predicted scores
4229,-0.48412713408470154,predicted scores
4230,-0.24678561091423035,predicted scores
4231,-0.6048983931541443,predicted scores
4232,-1.3079203367233276,predicted scores
4233,-0.4144366979598999,predicted scores
4234,-0.6435511708259583,predicted scores
4235,-0.10326889157295227,predicted scores
4236,-0.3930879235267639,predicted scores
4237,-0.4759705364704132,predicted scores
4238,-0.7145494818687439,predicted scores
4239,-0.4028800129890442,predicted scores
4240,-0.6163061261177063,predicted scores
4241,-0.6215930581092834,predicted scores
4242,-1.1260931491851807,predicted scores
4243,-0.5420259237289429,predicted scores
4244,-0.8267967104911804,predicted scores
4245,-0.9859117269515991,predicted scores
4246,-0.757949948310852,predicted scores
4247,-0.7209780216217041,predicted scores
4248,-0.4172917306423187,predicted scores
4249,-1.3333876132965088,predicted scores
4250,-0.1250133216381073,predicted scores
4251,-1.093470573425293,predicted scores
4252,-0.5977562665939331,predicted scores
4253,-0.6703639626502991,predicted scores
4254,-0.45821043848991394,predicted scores
4255,-0.6474786400794983,predicted scores
4256,-0.3591294288635254,predicted scores
4257,-0.17468780279159546,predicted scores
4258,-0.4782774746417999,predicted scores
4259,-0.8756259679794312,predicted scores
4260,-0.7229651212692261,predicted scores
4261,-0.6474501490592957,predicted scores
4262,-0.22212791442871094,predicted scores
4263,-0.43129414319992065,predicted scores
4264,-0.521716296672821,predicted scores
4265,-0.24889227747917175,predicted scores
4266,-1.3211193084716797,predicted scores
4267,-0.8323208689689636,predicted scores
4268,-0.8960188627243042,predicted scores
4269,-1.5722953081130981,predicted scores
4270,-0.9240183234214783,predicted scores
4271,-1.3000092506408691,predicted scores
4272,-0.4345869719982147,predicted scores
4273,-0.15408003330230713,predicted scores
4274,-0.008822500705718994,predicted scores
4275,-1.9395959377288818,predicted scores
4276,-0.6940385699272156,predicted scores
4277,-0.5038285255432129,predicted scores
4278,-0.7476720809936523,predicted scores
4279,-0.9148740768432617,predicted scores
4280,-0.5390923023223877,predicted scores
4281,-0.292199969291687,predicted scores
